name,odd_triangle_count,odd_slot_count,toggle_edges,mean_actual_delta,compressed_count,unchanged_count,expanded_count,delta_counts
sample_0153,0,0,"[[0, 5], [0, 6], [1, 7], [3, 8], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0154,0,0,"[[0, 5], [0, 6], [2, 3], [2, 7], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0155,0,0,"[[0, 5], [0, 6], [2, 3], [2, 7], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0156,0,0,"[[0, 5], [0, 6], [2, 3], [2, 7], [10, 14]]",-0.05555555555555555,28,872,0,"{""-2"": 22, ""-1"": 6, ""0"": 872}"
sample_0157,0,0,"[[0, 5], [0, 6], [2, 7], [2, 8], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0158,0,0,"[[0, 5], [0, 6], [2, 7], [2, 8], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0159,0,0,"[[0, 5], [0, 6], [2, 7], [2, 8], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0160,0,0,"[[0, 5], [0, 6], [2, 7], [3, 8], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0161,0,0,"[[0, 5], [0, 6], [2, 7], [3, 8], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0162,0,0,"[[0, 5], [0, 6], [2, 7], [3, 8], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0163,0,0,"[[0, 5], [1, 2], [1, 6], [2, 3], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0164,0,0,"[[0, 5], [1, 2], [1, 6], [2, 3], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0165,0,0,"[[0, 5], [1, 2], [1, 6], [2, 3], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0166,0,0,"[[0, 5], [1, 2], [1, 6], [2, 8], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0167,0,0,"[[0, 5], [1, 2], [1, 6], [2, 8], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0168,0,0,"[[0, 5], [1, 2], [1, 6], [2, 8], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0169,0,0,"[[0, 5], [1, 2], [1, 6], [3, 8], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0170,0,0,"[[0, 5], [1, 2], [1, 6], [3, 8], [5, 14]]",-0.05555555555555555,28,872,0,"{""-2"": 22, ""-1"": 6, ""0"": 872}"
sample_0171,0,0,"[[0, 5], [1, 2], [1, 6], [3, 8], [10, 14]]",-0.05555555555555555,28,872,0,"{""-2"": 22, ""-1"": 6, ""0"": 872}"
sample_0172,0,0,"[[0, 5], [1, 6], [1, 7], [2, 3], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0173,0,0,"[[0, 5], [1, 6], [1, 7], [2, 3], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0174,0,0,"[[0, 5], [1, 6], [1, 7], [2, 3], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0175,0,0,"[[0, 5], [1, 6], [1, 7], [2, 8], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0176,0,0,"[[0, 5], [1, 6], [1, 7], [2, 8], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0177,0,0,"[[0, 5], [1, 6], [1, 7], [2, 8], [10, 14]]",-0.05555555555555555,28,872,0,"{""-2"": 22, ""-1"": 6, ""0"": 872}"
sample_0178,0,0,"[[0, 5], [1, 6], [1, 7], [3, 8], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0179,0,0,"[[0, 5], [1, 6], [1, 7], [3, 8], [5, 14]]",-0.05555555555555555,28,872,0,"{""-2"": 22, ""-1"": 6, ""0"": 872}"
sample_0180,0,0,"[[0, 5], [1, 6], [1, 7], [3, 8], [10, 14]]",-0.04888888888888889,22,878,0,"{""-2"": 22, ""0"": 878}"
sample_0181,0,0,"[[0, 5], [1, 6], [2, 3], [2, 7], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0182,0,0,"[[0, 5], [1, 6], [2, 3], [2, 7], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0183,0,0,"[[0, 5], [1, 6], [2, 3], [2, 7], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0184,0,0,"[[0, 5], [1, 6], [2, 7], [2, 8], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0185,0,0,"[[0, 5], [1, 6], [2, 7], [2, 8], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0186,0,0,"[[0, 5], [1, 6], [2, 7], [2, 8], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0187,0,0,"[[0, 5], [1, 6], [2, 7], [3, 8], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0188,0,0,"[[0, 5], [1, 6], [2, 7], [3, 8], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0189,0,0,"[[0, 5], [1, 6], [2, 7], [3, 8], [10, 14]]",-0.05555555555555555,28,872,0,"{""-2"": 22, ""-1"": 6, ""0"": 872}"
sample_0190,0,0,"[[0, 6], [1, 2], [2, 3], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0191,0,0,"[[0, 6], [1, 2], [2, 3], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0192,0,0,"[[0, 6], [1, 2], [2, 3], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0193,0,0,"[[0, 6], [1, 2], [2, 8], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0194,0,0,"[[0, 6], [1, 2], [2, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0195,0,0,"[[0, 6], [1, 2], [2, 8], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0196,0,0,"[[0, 6], [1, 2], [3, 8], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0197,0,0,"[[0, 6], [1, 2], [3, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0198,0,0,"[[0, 6], [1, 2], [3, 8], [4, 5], [10, 14]]",-0.05555555555555555,28,872,0,"{""-2"": 22, ""-1"": 6, ""0"": 872}"
sample_0199,0,0,"[[0, 6], [1, 7], [2, 3], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0200,0,0,"[[0, 6], [1, 7], [2, 3], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0201,0,0,"[[0, 6], [1, 7], [2, 3], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0202,0,0,"[[0, 6], [1, 7], [2, 8], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0203,0,0,"[[0, 6], [1, 7], [2, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0204,0,0,"[[0, 6], [1, 7], [2, 8], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0205,0,0,"[[0, 6], [1, 7], [3, 8], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0206,0,0,"[[0, 6], [1, 7], [3, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0207,0,0,"[[0, 6], [1, 7], [3, 8], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0208,0,0,"[[0, 6], [2, 3], [2, 7], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0209,0,0,"[[0, 6], [2, 3], [2, 7], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0210,0,0,"[[0, 6], [2, 3], [2, 7], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0211,0,0,"[[0, 6], [2, 7], [2, 8], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0212,0,0,"[[0, 6], [2, 7], [2, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0213,0,0,"[[0, 6], [2, 7], [2, 8], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0214,0,0,"[[0, 6], [2, 7], [3, 8], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0215,0,0,"[[0, 6], [2, 7], [3, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0216,0,0,"[[0, 6], [2, 7], [3, 8], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0217,0,0,"[[1, 2], [1, 6], [2, 3], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0218,0,0,"[[1, 2], [1, 6], [2, 3], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0219,0,0,"[[1, 2], [1, 6], [2, 3], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0220,0,0,"[[1, 2], [1, 6], [2, 8], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0221,0,0,"[[1, 2], [1, 6], [2, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0222,0,0,"[[1, 2], [1, 6], [2, 8], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0223,0,0,"[[1, 2], [1, 6], [3, 8], [4, 5], [5, 10]]",-0.05555555555555555,28,872,0,"{""-2"": 22, ""-1"": 6, ""0"": 872}"
sample_0224,0,0,"[[1, 2], [1, 6], [3, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0225,0,0,"[[1, 2], [1, 6], [3, 8], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0226,0,0,"[[1, 6], [1, 7], [2, 3], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0227,0,0,"[[1, 6], [1, 7], [2, 3], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0228,0,0,"[[1, 6], [1, 7], [2, 3], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0229,0,0,"[[1, 6], [1, 7], [2, 8], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0230,0,0,"[[1, 6], [1, 7], [2, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0231,0,0,"[[1, 6], [1, 7], [2, 8], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0232,0,0,"[[1, 6], [1, 7], [3, 8], [4, 5], [5, 10]]",-0.05555555555555555,28,872,0,"{""-2"": 22, ""-1"": 6, ""0"": 872}"
sample_0233,0,0,"[[1, 6], [1, 7], [3, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0234,0,0,"[[1, 6], [1, 7], [3, 8], [4, 5], [10, 14]]",-0.05555555555555555,28,872,0,"{""-2"": 22, ""-1"": 6, ""0"": 872}"
sample_0235,0,0,"[[1, 6], [2, 3], [2, 7], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0236,0,0,"[[1, 6], [2, 3], [2, 7], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0237,0,0,"[[1, 6], [2, 3], [2, 7], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0238,0,0,"[[1, 6], [2, 7], [2, 8], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0239,0,0,"[[1, 6], [2, 7], [2, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0240,0,0,"[[1, 6], [2, 7], [2, 8], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0241,0,0,"[[1, 6], [2, 7], [3, 8], [4, 5], [5, 10]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0242,0,0,"[[1, 6], [2, 7], [3, 8], [4, 5], [5, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0243,0,0,"[[1, 6], [2, 7], [3, 8], [4, 5], [10, 14]]",-0.057777777777777775,30,870,0,"{""-2"": 22, ""-1"": 8, ""0"": 870}"
sample_0244,2,5,"[[0, 1], [0, 4], [0, 5], [1, 2], [2, 3]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
sample_0245,2,5,"[[0, 1], [0, 4], [0, 5], [1, 2], [2, 8]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
sample_0246,2,5,"[[0, 1], [0, 4], [0, 5], [1, 2], [3, 8]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
sample_0247,2,6,"[[0, 1], [0, 4], [0, 5], [1, 2], [4, 5]]",-0.2288888888888889,174,726,0,"{""-3"": 12, ""-2"": 8, ""-1"": 154, ""0"": 726}"
sample_0248,2,6,"[[0, 1], [0, 4], [0, 5], [1, 2], [5, 10]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0249,2,6,"[[0, 1], [0, 4], [0, 5], [1, 2], [5, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0250,2,6,"[[0, 1], [0, 4], [0, 5], [1, 2], [10, 14]]",-0.2288888888888889,172,728,0,"{""-3"": 12, ""-2"": 10, ""-1"": 150, ""0"": 728}"
sample_0251,2,5,"[[0, 1], [0, 4], [0, 5], [1, 7], [2, 3]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
sample_0252,2,5,"[[0, 1], [0, 4], [0, 5], [1, 7], [2, 8]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
sample_0253,2,5,"[[0, 1], [0, 4], [0, 5], [1, 7], [3, 8]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
sample_0254,2,6,"[[0, 1], [0, 4], [0, 5], [1, 7], [4, 5]]",-0.2288888888888889,174,726,0,"{""-3"": 12, ""-2"": 8, ""-1"": 154, ""0"": 726}"
sample_0255,2,6,"[[0, 1], [0, 4], [0, 5], [1, 7], [5, 10]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0256,2,6,"[[0, 1], [0, 4], [0, 5], [1, 7], [5, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0257,2,6,"[[0, 1], [0, 4], [0, 5], [1, 7], [10, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0258,2,5,"[[0, 1], [0, 4], [0, 5], [2, 3], [2, 7]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
sample_0259,2,6,"[[0, 1], [0, 4], [0, 5], [2, 3], [4, 5]]",-0.2288888888888889,174,726,0,"{""-3"": 12, ""-2"": 8, ""-1"": 154, ""0"": 726}"
sample_0260,2,6,"[[0, 1], [0, 4], [0, 5], [2, 3], [5, 10]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0261,2,6,"[[0, 1], [0, 4], [0, 5], [2, 3], [5, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0262,2,6,"[[0, 1], [0, 4], [0, 5], [2, 3], [10, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0263,2,5,"[[0, 1], [0, 4], [0, 5], [2, 7], [2, 8]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
sample_0264,2,5,"[[0, 1], [0, 4], [0, 5], [2, 7], [3, 8]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
sample_0265,2,6,"[[0, 1], [0, 4], [0, 5], [2, 7], [4, 5]]",-0.2288888888888889,174,726,0,"{""-3"": 12, ""-2"": 8, ""-1"": 154, ""0"": 726}"
sample_0266,2,6,"[[0, 1], [0, 4], [0, 5], [2, 7], [5, 10]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0267,2,6,"[[0, 1], [0, 4], [0, 5], [2, 7], [5, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0268,2,6,"[[0, 1], [0, 4], [0, 5], [2, 7], [10, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0269,2,6,"[[0, 1], [0, 4], [0, 5], [2, 8], [4, 5]]",-0.2288888888888889,174,726,0,"{""-3"": 12, ""-2"": 8, ""-1"": 154, ""0"": 726}"
sample_0270,2,6,"[[0, 1], [0, 4], [0, 5], [2, 8], [5, 10]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0271,2,6,"[[0, 1], [0, 4], [0, 5], [2, 8], [5, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0272,2,6,"[[0, 1], [0, 4], [0, 5], [2, 8], [10, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0273,2,6,"[[0, 1], [0, 4], [0, 5], [3, 8], [4, 5]]",-0.2288888888888889,174,726,0,"{""-3"": 12, ""-2"": 8, ""-1"": 154, ""0"": 726}"
sample_0274,2,6,"[[0, 1], [0, 4], [0, 5], [3, 8], [5, 10]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0275,2,6,"[[0, 1], [0, 4], [0, 5], [3, 8], [5, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0276,2,6,"[[0, 1], [0, 4], [0, 5], [3, 8], [10, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0277,2,5,"[[0, 1], [0, 4], [0, 5], [4, 5], [5, 10]]",-0.2,150,750,0,"{""-3"": 10, ""-2"": 10, ""-1"": 130, ""0"": 750}"
sample_0278,2,5,"[[0, 1], [0, 4], [0, 5], [4, 5], [5, 14]]",-0.2,150,750,0,"{""-3"": 10, ""-2"": 10, ""-1"": 130, ""0"": 750}"
sample_0279,2,5,"[[0, 1], [0, 4], [0, 5], [4, 5], [10, 14]]",-0.2,150,750,0,"{""-3"": 10, ""-2"": 10, ""-1"": 130, ""0"": 750}"
sample_0280,2,6,"[[0, 1], [0, 4], [0, 6], [1, 2], [1, 6]]",-0.2288888888888889,174,726,0,"{""-3"": 12, ""-2"": 8, ""-1"": 154, ""0"": 726}"
sample_0281,2,6,"[[0, 1], [0, 4], [0, 6], [1, 2], [2, 3]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0282,2,6,"[[0, 1], [0, 4], [0, 6], [1, 2], [2, 8]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0283,2,6,"[[0, 1], [0, 4], [0, 6], [1, 2], [3, 8]]",-0.2288888888888889,172,728,0,"{""-3"": 12, ""-2"": 10, ""-1"": 150, ""0"": 728}"
sample_0284,2,6,"[[0, 1], [0, 4], [0, 6], [1, 2], [5, 10]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0285,2,6,"[[0, 1], [0, 4], [0, 6], [1, 2], [5, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0286,2,6,"[[0, 1], [0, 4], [0, 6], [1, 2], [10, 14]]",-0.2288888888888889,172,728,0,"{""-3"": 12, ""-2"": 10, ""-1"": 150, ""0"": 728}"
sample_0287,2,6,"[[0, 1], [0, 4], [0, 6], [1, 6], [1, 7]]",-0.22666666666666666,172,728,0,"{""-3"": 12, ""-2"": 8, ""-1"": 152, ""0"": 728}"
sample_0288,2,6,"[[0, 1], [0, 4], [0, 6], [1, 6], [2, 3]]",-0.2288888888888889,174,726,0,"{""-3"": 12, ""-2"": 8, ""-1"": 154, ""0"": 726}"
sample_0289,2,6,"[[0, 1], [0, 4], [0, 6], [1, 6], [2, 7]]",-0.2288888888888889,174,726,0,"{""-3"": 12, ""-2"": 8, ""-1"": 154, ""0"": 726}"
sample_0290,2,6,"[[0, 1], [0, 4], [0, 6], [1, 6], [2, 8]]",-0.2288888888888889,174,726,0,"{""-3"": 12, ""-2"": 8, ""-1"": 154, ""0"": 726}"
sample_0291,2,6,"[[0, 1], [0, 4], [0, 6], [1, 6], [3, 8]]",-0.22666666666666666,172,728,0,"{""-3"": 12, ""-2"": 8, ""-1"": 152, ""0"": 728}"
sample_0292,2,5,"[[0, 1], [0, 4], [0, 6], [1, 6], [5, 10]]",-0.2,150,750,0,"{""-3"": 10, ""-2"": 10, ""-1"": 130, ""0"": 750}"
sample_0293,2,5,"[[0, 1], [0, 4], [0, 6], [1, 6], [5, 14]]",-0.2,150,750,0,"{""-3"": 10, ""-2"": 10, ""-1"": 130, ""0"": 750}"
sample_0294,2,5,"[[0, 1], [0, 4], [0, 6], [1, 6], [10, 14]]",-0.2,150,750,0,"{""-3"": 10, ""-2"": 10, ""-1"": 130, ""0"": 750}"
sample_0295,2,6,"[[0, 1], [0, 4], [0, 6], [1, 7], [2, 3]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0296,2,6,"[[0, 1], [0, 4], [0, 6], [1, 7], [2, 8]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0297,2,6,"[[0, 1], [0, 4], [0, 6], [1, 7], [3, 8]]",-0.2288888888888889,172,728,0,"{""-3"": 12, ""-2"": 10, ""-1"": 150, ""0"": 728}"
sample_0298,2,6,"[[0, 1], [0, 4], [0, 6], [1, 7], [5, 10]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0299,2,6,"[[0, 1], [0, 4], [0, 6], [1, 7], [5, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0300,2,6,"[[0, 1], [0, 4], [0, 6], [1, 7], [10, 14]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0301,2,6,"[[0, 1], [0, 4], [0, 6], [2, 3], [2, 7]]",-0.2311111111111111,174,726,0,"{""-3"": 12, ""-2"": 10, ""-1"": 152, ""0"": 726}"
sample_0302,2,5,"[[0, 1], [0, 4], [0, 6], [2, 3], [5, 10]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
sample_0303,2,5,"[[0, 1], [0, 4], [0, 6], [2, 3], [5, 14]]",-0.20222222222222222,150,750,0,"{""-3"": 10, ""-2"": 12, ""-1"": 128, ""0"": 750}"
